,aveIF,cocount2008,count5years,highIF,his_count,modi_name,revcount,selfcount2008,sumIF,t_cost,zipcode
7027,1.914,60,23,7.296,,"COAKLEY, FERGUS",7,41,78.474,613444.0,97239
7028,0.604,1,1,0.604,,"COAKLEY, TANYA",0,1,0.604,447405.0,27402
7029,3.75694736842,19,16,5.835,,"COAN, JAMES",1,19,71.382,323726.0,22904
7030,8.43125,4,2,14.024,,"COATE, THOMAS",0,4,33.725,955895.0,20057
7031,4.75033333333,25,2,9.661,,"COATES, JOAN",0,3,14.251,409189.0,65211
7032,11.1490588235,118,25,47.831,,"COATES, THOMAS",8,51,568.602,2142561.0,90095
7033,3.55585714286,9,6,5.19,,"COATS, BRITTANY",0,7,24.891,409750.0,84112
7034,0.0,0,0,0.0,,"COATS, VICTORIA",0,0,0.0,1157081.0,97214
7035,0.0,0,0,0.0,,"COATSWORTH, J",0,0,0.0,606955.0,16802
7036,7.53316666667,7,4,17.839,,"COBA, MARCELO",0,6,45.199,246690.0,90033
7037,4.59979166667,13,15,13.287,,"COBB, BRIAN",5,24,110.395,2920788.0,44106
7038,6.92571428571,23,13,47.831,,"COBB, CAROLINE",1,14,96.96,419352.0,23298
7039,8.67085365854,15,27,30.41,,"COBB, MELANIE",7,41,355.505,4036610.0,75390
7040,8.08895,17,16,40.137,,"COBBS, CHARLES",2,20,161.779,2870865.0,98122
7041,3.99222222222,20,5,15.307,,"COBEN, JEFFREY",2,9,35.93,3228143.0,26506
7042,0.0,0,0,0.0,,"COBERLY, CHAD",0,0,0.0,1464313.0,15212
7043,3.288,18,6,4.125,,"COBINE, PAUL",0,6,19.728,269250.0,36849
7044,24.868,8,1,40.137,,"COBRINIK, DAVID",0,3,74.604,2661056.0,90027
7045,2.806,2,1,2.806,,"COBURN, GLEN",0,1,2.806,990597.0,19355
7046,4.45877272727,4,13,11.02,,"COBURN, JENIFER",5,22,98.093,8221678.0,53226
7047,6.74935294118,84,27,19.309,,"COCA, STEVEN",12,34,229.478,2947287.0,10029
7048,4.39021686747,12,52,15.307,,"COCCARO, EMIL",5,83,364.388,4044509.0,60637
7049,0.0,0,0,0.0,,"COCHRAN, BRAD",0,0,0.0,26000.0,25301
7050,4.45966666667,4,2,5.599,,"COCHRAN, BRENT",0,3,13.379,1427510.0,2111
7051,1.9115625,16,15,3.222,,"COCHRAN, GERALD",3,16,30.585,231351.0,15213
7052,7.85322580645,38,19,16.796,,"COCHRAN, JENNIFER",9,31,243.45,1318142.0,94304
7053,3.59954545455,93,3,7.002,,"COCKBURN, MYLES",2,11,39.595,3650713.0,90033
7054,3.4925,19,2,3.76,,"COCKLIN, SIMON",0,2,6.985,957030.0,19102
7055,3.432625,56,18,11.412,,"COE, CHRISTOPHER",1,24,82.383,4372780.0,53715
7056,3.9765,2,2,4.519,,"COE, MARION",1,2,7.953,52464.0,40526
7057,2.3298,12,3,2.373,,"COE, NORMA",0,5,11.649,2249274.0,19104
7058,2.52631428571,137,89,6.579,,"COELHO, PAULO",6,105,265.263,744198.0,10012
7059,5.351,18,23,9.937,,"COEN, DONALD",2,39,208.689,7056884.0,2115
7060,0.0,0,0,0.0,,"COERS, JOERN",0,0,0.0,2970915.0,27705
7061,4.51310526316,42,11,10.162,,"COETZEE, GERHARD",1,19,85.749,3229276.0,49503
7062,7.791,22,7,27.312,,"COETZEE, WILLIAM",3,12,93.492,2841699.0,10010
7063,5.95827272727,9,6,8.643,,"COFFER, JEFFERY",0,11,65.541,319119.0,76129
7064,2.51391304348,22,44,6.442,,"COFFEY, BARBARA",3,69,173.46,179975.0,10029
7065,3.06277777778,64,6,7.592,,"COFFEY, CHRISTOPHER",1,9,27.565,815462.0,52246
7066,6.10133333333,12,5,11.02,,"COFFEY, LARK",2,9,54.912,990617.0,95618
7067,8.73606060606,60,18,30.41,,"COFFEY, ROBERT",4,33,288.29,6784509.0,37232
7068,3.33388235294,7,14,5.988,,"COFFIN, ALLISON",3,17,56.676,1081623.0,99164
7069,8.57889655172,57,20,72.406,,"COFFIN, JOHN",2,29,248.788,4597281.0,2111
7070,6.35861904762,15,20,17.135,,"COFFIN, PHILLIP",1,21,133.531,5943925.0,91746
7071,5.28585714286,1,3,14.714,,"COFFINO, PHILIP",0,7,37.001,2135386.0,10065
7072,13.088625,20,2,37.205,,"COFFMAN, ROBERT",3,8,104.709,404918.0,94710
7073,8.475,26,16,29.886,,"COFFMAN, THOMAS",12,33,279.675,1696010.0,27705
7074,4.51483333333,16,5,10.514,,"COGAN, STUART",3,6,27.089,967179.0,2062
7075,4.499,1,1,4.499,,"COGGESHALL, KENNETH",0,1,4.499,470938.0,73104
7076,5.48538461538,12,14,10.292,,"COGHILL, ROBERT",0,26,142.62,2855814.0,45229
7077,0.0,7,0,0.0,,"COGSWELL, PATRICIA",0,0,0.0,20000.0,27702
7078,7.29966666667,69,6,47.831,,"COHEN, AARON",0,12,87.596,368445.0,97239
7079,7.17656637168,168,96,47.831,,"COHEN, ADAM",11,113,810.952,1080633.0,2138
7080,3.75533333333,23,3,6.284,,"COHEN, ADI",2,6,22.532,628010.0,10032
7081,5.46284615385,11,12,16.796,,"COHEN, AKIVA",1,13,71.017,3485137.0,19104
7082,4.555,46,44,47.831,,"COHEN, ALEX",8,75,341.625,74000.0,70803
7083,6.12628888889,54,36,37.205,,"COHEN, ANDREW",3,45,275.683,1639114.0,6520
7084,5.45816666667,20,4,10.292,,"COHEN, ANN",1,6,32.749,1321045.0,15213
7085,8.99832258065,11,22,40.137,,"COHEN, BARAK",0,31,278.948,5006525.0,63130
7086,3.09363461538,40,30,10.251,,"COHEN, BERNARD",1,52,160.869,1051322.0,10029
7087,5.3412,5,0,9.661,,"COHEN, CAROLYN",0,5,26.706,270701.0,2453
7088,4.81107317073,106,23,47.831,,"COHEN, CRAIG",3,41,197.254,9628323.0,94118
7089,8.08936363636,221,55,19.896,,"COHEN, DAVID",7,55,444.915,8638418.0,10065
7090,3.25403225806,29,39,8.966,,"COHEN, DEBBIE",14,62,201.75,663112.0,19104
7091,4.86452307692,82,46,72.406,,"COHEN, DEBORAH",15,65,316.194,7342941.0,90401
7092,2.3343,55,4,4.525,,"COHEN, DONALD",1,10,23.343,150125.0,40506
7093,2.89792307692,9,13,4.314,,"COHEN, EMILY",2,13,37.673,247533.0,8854
7094,9.31825,75,43,47.831,,"COHEN, EZRA",17,60,559.095,426600.0,60637
7095,6.259,10,0,6.259,,"COHEN, FREDERICK",0,2,12.518,407104.0,94080
7096,3.86127272727,6,5,6.608,,"COHEN, FREDRIC",1,11,42.474,1665673.0,60612
7097,5.17882608696,51,14,19.309,,"COHEN, GARY",2,23,119.113,2147059.0,19104
7098,1.7875,22,10,2.806,,"COHEN, HELEN",0,12,21.45,2081950.0,77030
7099,9.332,8,3,20.06,,"COHEN, HERBERT",0,4,37.328,1085798.0,2118
7100,6.01427272727,63,9,19.896,,"COHEN, IRA",3,11,66.157,4104719.0,11794
7101,13.9345333333,22,20,39.737,,"COHEN, ITAI",8,30,418.036,344068.0,14850
7102,12.0403738318,148,80,72.406,,"COHEN, JEFFREY",28,107,1288.32,880096.0,44195
7103,12.1136666667,38,5,40.137,,"COHEN, JEREMIAH",0,9,109.023,653000.0,21205
7104,5.11674193548,58,20,19.791,,"COHEN, JESSICA",5,31,158.619,497998.0,27599
7105,5.74394736842,41,10,40.137,,"COHEN, JUDITH",6,19,109.135,917552.0,15212
7106,0.0,5,0,0.0,,"COHEN, JULES",0,0,0.0,1175151.0,11794
7107,3.626,11,1,3.626,,"COHEN, KEVIN",0,1,3.626,36000.0,80045
7108,5.1701,72,12,18.392,,"COHEN, LAWRENCE",4,30,155.103,1438965.0,6520
7109,8.38672,51,16,72.406,,"COHEN, LEE",3,25,209.668,445298.0,2114
7110,4.92980851064,37,40,24.008,,"COHEN, LORENZO",11,47,231.701,6616817.0,77030
7111,3.14764705882,171,13,5.574,,"COHEN, MARDGE",1,17,53.51,2303609.0,60612
7112,4.71204705882,192,57,37.205,,"COHEN, MARK",15,85,400.524,1603973.0,90095
7113,6.67454054054,31,22,37.205,,"COHEN, MARLENE",2,37,246.958,2268065.0,15213
7114,4.81672164948,120,95,19.309,,"COHEN, MICHAEL",16,97,467.222,1341832.0,97239
7115,4.06138461538,135,63,19.309,,"COHEN, MITCHELL",15,78,316.788,1753552.0,10010
7116,16.8723538462,109,31,72.406,,"COHEN, MYRON",21,65,1096.703,2905830.0,27599
7117,4.9215862069,42,38,29.886,,"COHEN, NEAL",5,58,285.452,2405460.0,61820
7118,4.77736111111,45,27,13.081,,"COHEN, NOAM",11,36,171.985,2507782.0,19104
7119,7.23515384615,16,6,27.959,,"COHEN, PAULA",1,13,94.057,3074952.0,14850
7120,4.40578571429,32,7,13.164,,"COHEN, PETER",2,14,61.681,1205400.0,85259
7121,3.76418627451,51,85,30.41,,"COHEN, PHILIP",28,102,383.947,798270.0,19122
7122,5.8574,67,8,18.164,,"COHEN, PINCHAS",1,15,87.861,3046452.0,90032
7123,5.49692592593,87,15,19.309,,"COHEN, RICHARD",3,27,148.417,2878674.0,2118
7124,8.32858715596,161,77,72.406,,"COHEN, ROBERT",10,109,907.816,2364366.0,80523
7125,4.74952112676,159,31,47.928,,"COHEN, RONALD",6,71,337.216,2457979.0,32611
7126,6.61581060606,55,95,47.928,,"COHEN, SETH",10,132,873.287,1662100.0,92093
7127,7.41612,37,12,13.081,,"COHEN, SHELDON",1,25,185.403,1169898.0,15213
7128,5.26664150943,70,27,18.392,,"COHEN, STANLEY",5,53,279.132,1168575.0,94304
7129,4.722,5,2,6.579,,"COHEN, THEODORE",0,6,28.332,2408002.0,6520
7130,4.3702,8,12,12.124,,"COHEN, TODD",1,20,87.404,730771.0,27599
7131,2.899125,27,10,5.175,,"COHEN, TREVOR",2,16,46.386,1066304.0,77225
7132,4.76052941176,4,10,17.839,,"COHEN, YALE",5,17,80.929,3366376.0,19104
7133,3.72414285714,0,4,5.988,,"COHEN-CORY, SUSANA",1,7,26.069,754203.0,92617
7134,3.28711428571,55,28,8.216,,"COHEN-WOLKOWIEZ, MICHAEL",11,35,115.049,2553940.0,27705
7135,2.599,34,20,4.825,,"COHN, AMY",0,25,64.975,874613.0,43201
7136,7.04861111111,44,11,27.959,,"COHN, DANIEL",0,18,126.875,3279553.0,90095
7137,4.36444,54,9,17.135,,"COHN, JEFFREY",3,25,109.111,3312334.0,15213
7138,5.86933333333,17,3,13.204,,"COHN, LAUREN",3,6,35.216,409613.0,6520
7139,7.14093333333,13,21,40.137,,"COHN, MARTIN",6,30,214.228,1796316.0,32611
7140,15.6563333333,88,14,47.831,,"COHN, SUSAN",3,27,422.721,805384.0,60637
7141,3.41935483871,38,19,6.273,,"COHRS, RANDALL",4,31,106.0,1902596.0,80045
7142,5.2065,11,3,9.661,,"COIFMAN, RONALD",0,6,31.239,410580.0,6520
7143,7.31766666667,2,7,13.246,,"COITO, ANA",2,12,87.812,1120581.0,90095
7144,2.94161111111,20,11,9.776,,"COKER, ANN",2,18,52.949,2536569.0,40526
7145,4.3589047619,14,13,10.228,,"COKER, TUMAINI",2,21,91.537,2013404.0,98101
7146,3.36266666667,48,3,4.396,,"COLABIANCHI, NATALIE",2,6,20.176,2982704.0,48109
7147,4.302,12,2,4.302,,"COLACINO, JOSEPH",0,2,8.604,1082325.0,7080
7148,7.725,41,1,7.725,,"COLAIACOVO, MONICA",0,1,7.725,2960207.0,2115
7149,3.176,0,1,3.546,,"COLAMONICI, OSCAR",0,2,6.352,307751.0,60612
7150,3.966,11,3,9.661,,"COLBERT, CHRISTOPHER",0,4,15.864,408000.0,58108
7151,0.0,3,0,0.0,,"COLBERT, COSTA",0,0,0.0,347282.0,22936
7152,50.4482,8,15,72.406,,"COLBERT, JAMES",1,15,756.723,116625.0,80045
7153,5.6134,24,13,17.839,,"COLBRAN, ROGER",2,20,112.268,3727108.0,37240
7154,0.0,0,0,0.0,,"COLBURN, HARRY",0,0,0.0,2139310.0,2215
7155,8.52266666667,7,3,13.942,,"COLBY, AARON",0,3,25.568,720553.0,2445
7156,5.29368,17,14,13.858,,"COLBY, DAVID",3,25,132.342,394659.0,19716
7157,1.329,9,1,1.329,,"COLCOMBE, STAN",0,1,1.329,2092210.0,10962
7158,2.87879310345,37,24,5.789,,"COLDER, CRAIG",0,29,83.485,5665492.0,14228
7159,4.93652631579,43,22,16.265,,"COLE, ALEXANDER",6,38,187.588,1766718.0,32826
7160,3.64008333333,9,6,5.651,,"COLE, CHARLES",1,12,43.681,1029102.0,3755
7161,3.53905555556,12,10,6.926,,"COLE, CONRAD",2,18,63.703,232598.0,45229
7162,3.14458333333,14,8,8.851,,"COLE, ERIC",1,12,37.735,6000.0,20814
7163,2.932,1,1,2.932,,"COLE, FRANCIS",0,1,2.932,2782540.0,63130
7164,3.28641666667,12,7,6.608,,"COLE, GARRY",0,12,39.437,346710.0,78249
7165,2.832,28,6,5.02,,"COLE, GREGORY",0,8,22.656,1490297.0,90095
7166,4.81243181818,81,28,11.124,,"COLE, JAMES",3,44,211.747,1927670.0,6269
7167,5.23116666667,17,11,13.965,,"COLE, MARSHA",1,12,62.774,716648.0,40208
7168,0.0,9,0,0.0,,"COLE, MAURY",0,0,0.0,1088130.0,92107
7169,5.77486206897,82,41,17.839,,"COLE, MICHAEL",8,58,334.942,4438301.0,3755
7170,2.576,17,5,3.911,,"COLE, PAMELA",2,9,23.184,2703718.0,16802
7171,4.04595238095,32,27,24.008,,"COLE, PETER",7,42,169.93,1798160.0,10461
7172,12.7289090909,58,27,47.928,,"COLE, PHILIP",8,44,560.072,3799808.0,21205
7173,4.028625,111,2,6.926,,"COLE, SHELLEY",1,8,32.229,4509503.0,78245
7174,7.59510714286,199,31,47.831,,"COLE, STEPHEN",3,56,425.326,1735477.0,27599
7175,7.78517241379,42,20,24.008,,"COLE, STEVE",4,29,225.77,1263910.0,90095
7176,4.53780769231,34,12,12.877,,"COLE, SUSAN",3,26,117.983,75499.0,43210
7177,7.89135714286,16,11,14.024,,"COLECRAFT, HENRY",4,14,110.479,4444674.0,10032
7178,3.192,13,7,6.559,,"COLEMAN, JASON",0,8,25.536,412500.0,32611
7179,4.19525,11,12,6.296,,"COLEMAN, JENELL",0,12,50.343,490125.0,21205
7180,4.1166,37,2,8.272,,"COLEMAN, JOHN",0,5,20.583,596388.0,11790
7181,3.96230434783,44,17,11.857,,"COLEMAN, KAREN",2,23,91.133,3576039.0,94612
7182,38.354,3,1,72.406,,"COLEMAN, KENNETH",0,2,76.708,7183423.0,2118
7183,2.7855,28,7,4.259,,"COLEMAN, MATTHEW",0,12,33.426,485423.0,94550
7184,14.0973333333,10,1,37.205,,"COLEMAN, MELISSA",1,3,42.292,10000.0,2892
7185,4.64378787879,58,22,13.164,,"COLEMAN, PAUL",6,33,153.245,756496.0,85006
7186,7.22153571429,19,17,47.928,,"COLEMAN, ROSALIND",5,28,202.203,3256578.0,27599
7187,3.046,20,3,6.08,,"COLEMAN, THOMAS",1,6,18.276,148366.0,1606
7188,3.5798,6,5,6.402,,"COLEMAN, TIMOTHY",0,5,17.899,2775725.0,2481
7189,2.21144444444,6,8,3.222,,"COLEMAN-COWGER, VICTORIA",0,9,19.903,1718706.0,43201
7190,4.17694117647,45,13,7.786,,"COLER, RHEA",0,17,71.008,3720982.0,98102
7191,2.94641666667,39,7,6.352,,"COLES, CLAIRE",1,12,35.357,366741.0,30322
7192,0.0,0,0,0.0,,"COLES, CLAUDIA",0,0,0.0,59000.0,98501
7193,3.378,8,1,3.378,,"COLES, ERIKA",0,2,6.756,287100.0,33199
7194,3.5254,10,3,5.295,,"COLES, LISA",0,5,17.627,367942.0,55455
7195,4.53666666667,17,8,8.684,,"COLETTA, DAWN",0,9,40.83,1856956.0,85287
7196,2.677,0,3,3.351,,"COLETTI, FILIPPO",1,3,8.031,398240.0,55455
7197,6.2396,24,27,47.831,,"COLFORD, JOHN",5,35,218.386,2768613.0,94704
7198,4.83988888889,11,5,11.991,,"COLGAN, JOHN",2,9,43.559,2326207.0,52246
7199,7.338,30,20,22.845,,"COLGAN, SEAN",17,35,256.83,6538959.0,80045
7200,12.3667368421,5,12,40.137,,"COLGIN, LAURA",6,19,234.968,1604671.0,78759
7201,9.97596666667,19,29,72.406,,"COLLA, CARRIE",1,30,299.279,2098282.0,3755
7202,4.13364,16,22,13.204,,"COLLACO, JOSEPH",3,25,103.341,567000.0,21205
7203,0.0,15,0,0.0,,"COLLARD, JOSEPH",0,0,0.0,189388.0,33483
7204,3.97588888889,29,5,5.363,,"COLLAWN, JAMES",2,9,35.783,613664.0,35294
7205,13.984375,20,9,72.406,,"COLLER, BARRY",2,16,223.75,3977528.0,10065
7206,7.72519230769,10,16,37.205,,"COLLER, HILARY",4,26,200.855,582018.0,8543
7207,0.0,0,0,0.0,,"COLLER, JEFFERY",0,0,0.0,1892150.0,44106
7208,2.5772,27,8,5.705,,"COLLETT, BRENT",0,10,25.772,2020030.0,98101
7209,0.0,0,0,0.0,,"COLLETTE, ADAM",0,0,0.0,179011.0,1605
7210,6.52406666667,6,9,47.831,,"COLLEY, DANIEL",4,15,97.861,1643025.0,30602
7211,4.77515384615,0,8,15.066,,"COLLEY, KAREN",3,13,62.077,1164962.0,60612
7212,5.104625,3,7,14.024,,"COLLEY, NANSI",1,8,40.837,1489950.0,92093
7213,9.8144,6,12,39.737,,"COLLIER, JOEL",5,25,245.36,4102617.0,27705
7214,6.67,11,4,9.122,,"COLLIER, LARA",0,5,33.35,1465510.0,53715
7215,3.762,7,2,4.708,,"COLLIER, ROBERT",2,5,18.81,758760.0,2115
7216,5.22853846154,31,15,19.651,,"COLLIER, TIMOTHY",3,26,135.942,1622874.0,48824
7217,0.0,1,0,0.0,,"COLLIN-OSDOBY, PATRICIA",0,0,0.0,171000.0,63130
7218,2.04825,3,3,2.698,,"COLLINGE, WILLIAM",1,4,8.193,1672690.0,97405
7219,2.49354545455,29,11,5.705,,"COLLINS, BRADLEY",1,22,54.858,2310929.0,19122
7220,5.205,44,7,9.797,,"COLLINS, CATHERINE",0,13,67.665,1627777.0,48109
7221,3.47588235294,41,24,6.608,,"COLLINS, CHRISTOPHER",1,34,118.18,3305531.0,10010
7222,3.60587096774,20,18,13.858,,"COLLINS, GREGORY",3,31,111.782,993150.0,78229
7223,10.5368540146,136,117,41.667,,"COLLINS, JAMES",10,137,1443.549,3158841.0,32611
7224,3.33484745763,100,36,11.922,,"COLLINS, JOHN",6,59,196.756,1718657.0,92618
7225,6.97222807018,37,33,29.886,,"COLLINS, KATHLEEN",10,57,397.417,10130642.0,94704
7226,0.0,1,0,0.0,,"COLLINS, KRISTY",0,0,0.0,708453.0,24061
7227,2.04375,14,2,3.41,,"COLLINS, LESLIE",2,8,16.35,1974426.0,27705
7228,3.14561111111,41,13,4.667,,"COLLINS, LINDA",2,18,56.621,1758093.0,16802
7229,11.6098333333,7,7,37.205,,"COLLINS, PHILIP",0,12,139.318,1022650.0,92617
7230,0.0,0,0,0.0,,"COLLINS, R.",0,0,0.0,715500.0,14228
7231,3.56872222222,40,15,8.008,,"COLLINS, REBECCA",2,18,64.237,1439925.0,90401
7232,8.656625,7,3,40.137,,"COLLINS, RUTH",2,8,69.253,303763.0,14850
7233,3.35447222222,79,26,8.216,,"COLLINS, SARAH",3,36,120.761,516245.0,2115
7234,5.85482608696,61,14,37.205,,"COLLINS, SCOTT",0,23,134.661,150000.0,78759
7235,6.6718,13,4,12.784,,"COLLINS, SHEILA",0,10,66.718,1891500.0,92037
7236,2.86428571429,35,15,6.681,,"COLLINS, SUSAN",2,28,80.2,3967161.0,98195
7237,4.75907142857,9,9,19.309,,"COLLINS, TRACIE",1,14,66.627,3228370.0,66160
7238,3.95866666667,22,6,6.345,,"COLLINS-BUROW, BRIDGETTE",0,6,23.752,688538.0,70118
7239,16.9204166667,40,9,29.886,,"COLLISSON, ERIC",0,12,203.045,1534193.0,94118
7240,5.65291666667,45,15,13.204,,"COLLMAN, RONALD",4,24,135.67,6472369.0,19104
7241,8.12774193548,19,21,72.406,,"COLLOCA, LUANA",8,31,251.96,1044912.0,21201
7242,10.60475,6,21,13.858,,"COLLUM, DAVID",0,36,381.771,3950342.0,14850
7243,8.37971428571,29,4,37.205,,"COLMAN, RICKI",1,7,58.658,3367844.0,53715
7244,7.58144897959,176,35,37.205,,"COLOMBO, PAOLO",12,49,371.491,2373208.0,10032
7245,0.0,2,0,0.0,,"COLON, VIVIAN",0,0,0.0,150000.0,93650
7246,0.0,32,0,0.0,,"COLON-RAMOS, DANIEL",0,0,0.0,5671660.0,6520
7247,13.710654321,99,49,40.137,,"COLONNA, MARCO",15,81,1110.563,5988851.0,63130
7248,7.54718181818,6,8,17.839,,"COLONNESE, MATTHEW",1,11,83.019,1957795.0,20052
7249,5.3345,7,8,19.958,,"COLPITTS, TONYA",2,12,64.014,246750.0,2118
7250,4.97676923077,39,12,13.204,,"COLRAIN, IAN",2,26,129.396,780004.0,94025
7251,7.2475,3,5,13.965,,"COLSON, BRETT",1,6,43.485,746999.0,85721
7252,0.0,0,0,0.0,,"COLSON, MATTHEW",0,0,0.0,25000.0,30334
7253,1.314,9,1,1.314,,"COLSON, PAUL",0,2,2.628,3046176.0,10032
7254,4.98332258065,49,17,19.791,,"COLSON, YOLONDA",6,31,154.483,838012.0,2115
7255,4.75682352941,11,8,6.78,,"COLTON, CAROL",3,17,80.866,5582154.0,27705
7256,8.0871,25,11,19.309,,"COLUCCI, WILSON",2,20,161.742,1298544.0,2118
7257,3.71333333333,2,2,5.788,,"COLUCCIO, LYNNE",0,6,22.28,2005982.0,2118
7258,4.99833333333,14,9,13.858,,"COLUMBUS, LINDA",1,12,59.98,1530033.0,22904
7259,3.04175,2,3,4.604,,"COLUNGA, ELIANA",2,4,12.167,736148.0,80303
7260,0.0,5,0,0.0,,"COLUSSI, PAUL",0,0,0.0,1689529.0,2474
7261,1.277,2,1,1.277,,"COLVIN, JAMES",0,2,2.554,149948.0,43143
7262,15.3988461538,50,13,72.406,,"COLVIN, ROBERT",6,26,400.37,849866.0,2114
7263,4.547,10,3,6.714,,"COMAI, LUCIO",1,8,36.376,1081500.0,90032
7264,2.96007692308,7,7,5.02,,"COMBELLES, CATHERINE",4,13,38.481,410492.0,5753
7265,5.934875,40,6,13.217,,"COMBES, VALERY",1,8,47.479,1349644.0,92130
7266,4.1776,7,21,6.78,,"COMBS, COLIN",3,30,125.328,2615654.0,58202
7267,0.0,7,0,0.0,,"COMBS, WILLIAM",0,0,0.0,2394969.0,92121
7268,0.0,4,0,0.0,,"COMER, ALLEN",0,0,0.0,2458765.0,53719
7269,3.83,33,26,11.412,,"COMER, SANDRA",6,33,126.39,6664692.0,10032
7270,2.21275,19,4,2.944,,"COMFORT, MEGAN",1,4,8.851,981646.0,27709
7271,2.45282352941,13,17,6.032,,"COMI, ANNE",5,34,83.396,709981.0,21205
7272,7.30380645161,20,28,72.406,,"COMINELLI, FABIO",17,31,226.418,2535505.0,44106
7273,2.39352631579,16,17,4.373,,"COMIZZOLI, PIERRE",5,19,45.477,1795659.0,22202
7274,8.46285714286,16,22,13.204,,"COMMINS, SCOTT",16,28,236.96,389592.0,27599
7275,14.619,5,3,40.137,,"COMMISSO, COSIMO",1,4,58.476,892126.0,92037
7276,3.68658823529,7,13,9.661,,"COMMONS, KATHRYN",2,17,62.672,1438922.0,2115
7277,4.50883333333,21,4,5.34,,"COMOLETTI, DAVIDE",1,6,27.053,1253280.0,8854
7278,3.0038,7,4,3.867,,"COMPADRE, CESAR",0,5,15.019,20000.0,72211
7279,4.02735714286,89,12,9.661,,"COMPANS, RICHARD",6,28,112.766,7178375.0,30322
7280,3.07194736842,23,38,16.793,,"COMPAS, BRUCE",3,57,175.101,4438812.0,37240
7281,11.6860384615,12,12,40.137,,"COMPTON, DUANE",6,26,303.837,3535634.0,3755
7282,2.91528712871,27,39,14.176,,"COMPTON, MICHAEL",8,101,294.444,3436965.0,10032
7283,9.58714285714,22,6,25.062,,"COMPTON, PHILIP",0,7,67.11,146612.0,60201
7284,4.17866666667,9,0,4.286,,"COMPTON, SARAH",0,3,12.536,462386.0,27709
7285,3.29676470588,58,8,6.442,,"COMPTON, SCOTT",0,17,56.045,493495.0,27705
7286,10.4650434783,4,12,40.137,,"COMSTOCK, LAURIE",1,23,240.696,4865335.0,2115
7287,3.71844444444,16,6,5.574,,"COMTOIS, KATHERINE",0,9,33.466,1142708.0,98195
7288,1.671,1,1,1.671,,"COMULADA, WARREN",1,1,1.671,384674.0,90095
7289,2.83215625,104,11,6.926,,"COMUZZIE, ANTHONY",2,32,90.629,18000.0,20814
7290,3.70823076923,5,8,5.498,,"CONANT, KATHERINE",2,13,48.207,2358362.0,20057
7291,2.81527777778,85,12,9.122,,"CONAWAY, MARK",2,18,50.675,1549709.0,22904
7292,7.9544375,25,7,30.41,,"CONAWAY, RONALD",1,16,127.271,765544.0,64110
7293,10.0088888889,6,11,40.137,,"CONBOY, IRINA",3,18,180.16,594769.0,94704
7294,6.85138461538,7,14,20.268,,"CONBOY, JOHN",2,26,178.136,3599152.0,94720
7295,12.1321428571,53,6,72.406,,"CONCANNON, PATRICK",3,14,169.85,2456120.0,32611
7296,0.0,0,0,0.0,,"CONDA SHERIDAN,",0,0,0.0,150500.0,68198
7297,8.06129032258,76,17,25.062,,"CONDEELIS, JOHN",7,31,249.9,2388562.0,10461
7298,5.8135,25,14,37.205,,"CONDIT, RICHARD",1,22,127.897,1762395.0,32611
7299,4.25525,11,6,9.661,,"CONDON, JENNIFER",1,8,34.042,868199.0,15213
7300,7.90275,42,15,47.831,,"CONDON, JOHN",2,16,126.444,4345936.0,55413
7301,10.2266590909,57,26,19.896,,"CONDORELLI, GIANLUIGI",14,44,449.973,378338.0,92093
7302,12.5095416667,13,14,40.137,,"CONE, ROGER",1,24,300.229,4561300.0,48109
7303,9.974,33,19,27.407,,"CONEJO-GARCIA, JOSE",5,29,289.246,5781174.0,33612
7304,0.0,0,0,0.0,,"CONESA CEGARRA,",0,0,0.0,152500.0,32611
7305,5.31684210526,10,15,9.122,,"CONFORTI, LAURA",2,19,101.02,1403792.0,45221
7306,1.8209375,17,14,4.519,,"CONG, XIAOMEI",2,16,29.135,657200.0,6269
7307,6.7445,26,13,18.392,,"CONG, YINGZI",3,22,148.379,2693574.0,77555
7308,2.65635555556,43,23,5.667,,"CONGER, RAND",1,45,119.536,1899734.0,95618
7309,13.5265294118,43,7,40.137,,"CONKLIN, BRUCE",1,17,229.951,2312475.0,94158
7310,2.485,11,4,3.222,,"CONKLIN, CYNTHIA",0,6,14.91,921010.0,15213
7311,7.90525,41,12,19.309,,"CONKLIN, DANIEL",4,16,126.484,3360762.0,40208
7312,6.12975,10,2,9.122,,"CONKLIN, DOUGLAS",0,4,24.519,304932.0,12222
7313,8.14080952381,28,14,24.008,,"CONKLIN, HEATHER",1,21,170.957,1806374.0,38105
7314,2.594,7,0,4.057,,"CONKLIN, MATTHEW",0,3,7.782,431130.0,53715
7315,9.661,4,1,9.661,,"CONKRIGHT, MICHAEL",0,1,9.661,388120.0,33458
7316,13.2912727273,37,6,37.205,,"CONLEY, MARY",5,11,146.204,792048.0,10065
7317,2.18672222222,93,29,7.592,,"CONLEY, YVETTE",4,36,78.722,3882052.0,15213
7318,5.354,42,1,8.229,,"CONLIN, LAURA",1,4,21.416,755599.0,19104
7319,5.73810526316,11,16,10.844,,"CONLON, FRANK",2,19,109.024,7133389.0,27599
7320,5.57985714286,12,12,10.162,,"CONN, GRAEME",1,21,117.177,3098374.0,30322
7321,2.75735,32,12,4.419,,"CONN, JAN",1,20,55.147,1815317.0,12204
7322,0.0,0,0,0.0,,"CONN, P",0,0,0.0,8463749.0,37240
